2017/01/26 15:37:33 [error] 13819#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:37:33 [error] 13819#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:37:33 [error] 13819#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:37:33 [error] 13819#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:37:33 [error] 13819#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:37:33 [error] 13819#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:37:33 [error] 13819#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:37:33 [error] 13819#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:37:33 [error] 13819#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:37:33 [error] 13819#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:37:33 [error] 13819#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:37:33 [error] 13819#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:37:33 [error] 13819#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:37:33 [error] 13819#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:37:33 [error] 13819#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:37:33 [error] 13819#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:37:33 [error] 13819#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:37:33 [error] 13819#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:37:33 [error] 13819#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:37:33 [error] 13819#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:39:15 [error] 14140#0: *1 open() "/home/matv/nginx/html/pictures/01.jpg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /pictures/01.jpg HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:54:56 [error] 15004#0: *2 open() "/home/matv/nginx/html/admin" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /admin HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:54:59 [error] 15004#0: *2 open() "/home/matv/nginx/html/admin" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /admin HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:55:00 [error] 15004#0: *2 open() "/home/matv/nginx/html/admin" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /admin HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:55:00 [error] 15004#0: *2 open() "/home/matv/nginx/html/admin" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /admin HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:55:00 [error] 15004#0: *2 open() "/home/matv/nginx/html/admin" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /admin HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:55:00 [error] 15004#0: *2 open() "/home/matv/nginx/html/admin" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /admin HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:55:00 [error] 15004#0: *2 open() "/home/matv/nginx/html/admin" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /admin HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:55:00 [error] 15004#0: *2 open() "/home/matv/nginx/html/admin" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /admin HTTP/1.1", host: "192.168.122.173:8080", referrer: "http://192.168.122.173:8080/"
2017/01/26 15:55:07 [error] 15004#0: *2 open() "/home/matv/nginx/html/erfergerg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /erfergerg HTTP/1.1", host: "192.168.122.173:8080"
2017/01/26 15:55:16 [error] 15535#0: *1 open() "/home/matv/nginx/html/erfergerg" failed (2: No such file or directory), client: 192.168.122.173, server: 192.168.122.173, request: "GET /erfergerg HTTP/1.1", host: "192.168.122.173:8080"
